epoch,train_loss,val_loss
1,0.46433823541873964,0.3545053962331552
2,0.3612856313151453,0.3301709431868333
3,0.32092528634109296,0.29108161995044124
4,0.2753951608423213,0.22754827313698256
5,0.2450808704057486,0.20421560251942047
6,0.22641506372143166,0.19543461215037566
7,0.2127648882113338,0.17784794993125475
8,0.20039530165631828,0.18925160284225756
9,0.19121222237535118,0.1676555651311691
10,0.18642994856328485,0.14907360478089407
11,0.17528463512738124,0.15843001667123574
12,0.17177576020320467,0.1732713902512422
13,0.16548600089328674,0.1760202689239612
14,0.16012683386274612,0.1416596778883384
15,0.1569483699548782,0.15249037169493163
16,0.14980794770015646,0.13584216239933783
17,0.1453268572253321,0.14531971514225006
18,0.13928924599756295,0.13700814201281622
19,0.13845258295061733,0.131842497163094
20,0.13452144160827212,0.13107113511516497
21,0.13210810228826514,0.1296699496989067
22,0.12956755276304974,0.1492093653919605
23,0.12482091725188794,0.1154459505700148
24,0.12563735610294088,0.11986178030761388
25,0.11975777829041215,0.11964455877359097
26,0.11615398391804581,0.11120557297880833
27,0.1148867787353556,0.13053543206590873
28,0.11168242797295042,0.1530492269935516
29,0.10663547139585176,0.12596841571995845
30,0.1069817214769457,0.1368747761902901
31,0.10573317798284385,0.11863538801956636
32,0.1027451359941093,0.10992582271305415
33,0.09685540507579672,0.11985013376061733
34,0.09572922628106109,0.11068285428560697
35,0.0980836126943482,0.1100803605782298
36,0.09271423530515373,0.11402401356742932
37,0.09406552418315442,0.10860897199465679
38,0.0931161740493395,0.1100026319663112
39,0.0891222642532078,0.10603084271916977
40,0.08902044145672011,0.10955830656278592
41,0.08755203026201111,0.10225970935649596
42,0.09022795940583833,0.11868099596064824
43,0.08666774604854913,0.11992402073855583
44,0.08684955586726216,0.09980492623379597
45,0.08298314878573784,0.12500102094446236
46,0.08570734897643249,0.11964003598460785
47,0.08523317092451556,0.10726593628239173
48,0.08381568855885169,0.10796636206885943
49,0.0813453959434513,0.12463010088182412
50,0.08301204854044421,0.1058401927495232
51,0.08030941339323312,0.10062112802496323
52,0.0812736223562959,0.11948793474584818
53,0.08118347438244984,0.10660398443444417
54,0.07861724594701823,0.09807543735951185
55,0.07998911822980531,0.09951835870742798
56,0.07804246794244656,0.100539453041095
57,0.08024200814867526,0.11575890368280503
58,0.08229772293006393,0.0975837131532339
