pred_x,pred_y,true_x,true_y,euclidean_error
0.7229138,0.69441843,0.0,0.58715594,0.73082805
0.71501905,0.68884146,0.0,0.7706422,0.71968293
0.6653585,0.65563196,0.0,0.95412844,0.72924757
0.5646837,0.59007347,0.018666666,1.0,0.6827696
0.5570141,0.5853184,0.045333333,1.0,0.6586183
0.646566,0.64455086,0.072,1.0,0.6756258
0.62592566,0.6314564,0.09866667,1.0,0.64329344
0.535874,0.5730147,0.12533334,1.0,0.59233445
0.46583688,0.5293131,0.152,1.0,0.56572056
0.48937458,0.544785,0.17866667,1.0,0.55114436
0.74433255,0.7121061,0.20533334,1.0,0.6110671
0.7270241,0.7002184,0.232,1.0,0.57872087
0.6373581,0.640723,0.25866666,1.0,0.52200305
0.71952397,0.69398606,0.28533334,1.0,0.531193
0.73070574,0.700742,0.312,1.0,0.51465505
0.72560066,0.6967131,0.33866668,1.0,0.49163082
0.7129769,0.687762,0.36533332,1.0,0.46727785
0.5789144,0.59929264,0.392,1.0,0.44215766
0.64704394,0.64427036,0.41866666,1.0,0.42272896
0.73189443,0.70079243,0.44533333,1.0,0.41429752
0.7163128,0.6905408,0.472,1.0,0.39427623
0.55542374,0.58526015,0.49866667,1.0,0.41860542
0.48906964,0.5427609,0.52533334,1.0,0.45867488
0.4653164,0.5275289,0.552,1.0,0.48035717
0.45138466,0.5179608,0.5786667,1.0,0.49856043
0.42399842,0.4997242,0.6053333,1.0,0.5321261
0.24605283,0.37747365,0.632,1.0,0.7324577
0.29822585,0.41300553,0.6586667,1.0,0.68882513
0.38301352,0.47016442,0.6853333,1.0,0.61001885
0.41045165,0.48854208,0.712,1.0,0.59373444
0.38475177,0.4717846,0.73866665,1.0,0.63582015
0.3329083,0.43753946,0.76533335,1.0,0.70947397
0.34506458,0.4457358,0.792,1.0,0.7120113
0.6364038,0.63659513,0.81866664,1.0,0.40654993
0.6529333,0.6476499,0.84533334,1.0,0.40145782
0.45014685,0.5149485,0.872,1.0,0.6428336
0.37983125,0.46947986,0.8986667,1.0,0.74205244
0.5024801,0.5512412,0.9253333,1.0,0.6165949
0.6698371,0.6611959,0.952,1.0,0.44091284
0.6886679,0.6736746,0.97866666,1.0,0.43656337
0.5328943,0.57195807,1.0,0.95454544,0.60378873
