pred_x,pred_y,true_x,true_y,euclidean_error
38.391346,25.268265,38.4,24.926788,0.3415861
38.39441,24.650194,38.4,24.154861,0.49536428
38.39987,22.998013,38.4,23.350773,0.35276034
38.392628,22.157297,38.4,22.546682,0.38945502
38.401188,20.438885,38.4,21.742592,1.3037077
38.400215,20.586098,38.4,20.938501,0.3524037
38.389904,20.871632,38.4,20.134413,0.73728806
38.397446,20.30065,38.4,19.330322,0.9703308
38.41983,19.263895,38.4,18.558395,0.70577824
38.621483,18.349451,38.4,17.754307,0.6350202
38.128483,16.458778,38.4,16.950216,0.56145674
38.210037,16.355679,38.4,16.146126,0.28284058
38.29973,14.695886,38.4,15.342036,0.65388477
38.321884,13.324823,38.4,14.537946,1.215635
38.25553,14.110588,38.4,13.733856,0.403483
38.309223,12.964303,38.4,12.929767,0.09712605
38.340908,14.151874,38.4,12.15784,1.9949093
38.29762,13.653443,38.4,11.35375,2.301971
38.440876,9.762761,38.4,10.54966,0.78795946
38.38401,11.401555,38.4,9.74557,1.6560621
38.0671,9.823724,38.4,8.941481,0.94296134
38.564526,8.913646,38.4,8.13739,0.7934992
38.436638,7.4737396,38.4,7.3333,0.14513952
38.411076,8.440166,38.4,6.5292106,1.910988
38.146618,5.731833,38.4,5.757284,0.25465867
38.357998,8.21201,38.4,4.953194,3.2590868
38.14572,4.88399,38.4,4.149104,0.77763444
37.947933,3.9109366,38.4,3.345014,0.7243163
38.312275,6.1849484,38.4,2.5409243,3.6450799
38.09895,4.6066003,38.4,1.7368343,2.8855135
38.253395,6.2662935,38.4,0.9327443,5.3355637
37.831196,3.480789,38.4,0.12865439,3.4000509
37.43476,1.8495384,37.73736,0.0,1.8741285
36.552517,-0.17332298,36.942192,0.0,0.4264828
36.34843,-0.0075821527,36.147022,0.0,0.20155105
36.2169,0.3965573,35.351856,0.0,0.9516082
35.1194,-0.19242048,34.556686,0.0,0.5947035
34.821304,-0.20481423,33.76152,0.0,1.0793937
34.342953,-0.0033992461,32.93322,0.0,1.4097369
33.353405,-0.122205034,32.13805,0.0,1.2214833
32.551674,-0.07349221,31.342882,0.0,1.2110238
31.769054,-0.33189312,30.547714,0.0,1.2656322
30.444239,-0.18127464,29.752544,0.0,0.71505344
30.054878,0.13624054,28.957376,0.0,1.1059257
29.065536,0.04133505,28.162209,0.0,0.90427315
27.825363,0.0384508,27.333908,0.0,0.49295697
27.481472,-0.0647102,26.53874,0.0,0.9449501
26.924763,-0.015966238,25.743572,0.0,1.1812984
23.752165,-0.23095113,24.948404,0.0,1.2183297
22.578985,-0.16283424,24.153236,0.0,1.5826502
22.680542,-0.22712892,23.358067,0.0,0.7145818
22.202438,-0.13249819,22.529768,0.0,0.3531295
22.287638,-0.13731994,21.734598,0.0,0.56983286
22.108414,-0.12058357,20.93943,0.0,1.1751863
21.069271,-0.060132753,20.144262,0.0,0.9269613
20.624014,-0.04653915,19.349094,0.0,1.2757686
19.815351,-0.07147011,18.553926,0.0,1.2634481
18.470913,-0.08506236,17.758757,0.0,0.71721834
17.321102,-0.09914795,16.930458,0.0,0.4030299
15.603695,-0.06217988,16.135288,0.0,0.5352175
14.7669325,-0.03132003,15.340121,0.0,0.57404387
13.608319,-0.070637055,14.544952,0.0,0.9392929
13.073297,-0.18333259,13.749784,0.0,0.70089
12.103407,-0.1503505,12.954616,0.0,0.86438507
11.317028,-0.09959663,12.159448,0.0,0.8482867
10.696768,-0.18674943,11.331147,0.0,0.6612961
7.1101823,0.9108552,10.535979,0.0,3.544819
10.107536,-0.3944046,9.740811,0.0,0.5385556
8.1874,-0.234347,8.945642,0.0,0.79363114
4.5283604,0.25592133,8.150475,0.0,3.631144
5.812879,-0.037680674,7.355306,0.0,1.5428872
1.6964723,4.4392548,6.560138,0.0,6.585
4.5697546,0.40549225,5.7318377,0.0,1.2307969
6.889099,-0.1623558,4.9366693,0.0,1.9591686
5.682709,-0.14130117,4.1415014,0.0,1.5476717
4.715319,-0.20407997,3.346333,0.0,1.384114
4.0673013,-0.069529235,2.5511649,0.0,1.5177299
1.2442621,0.38270316,1.7559966,0.0,0.6390101
0.6976224,-0.23564091,0.9608283,0.0,0.35327607
0.9218989,0.07431173,0.13252804,0.0,0.79286104
