pred_x,pred_y,true_x,true_y,euclidean_error
0.11515419,0.8778629,0.074116305,1.0,0.12884715
0.11698711,0.8791399,0.075256556,1.0,0.12786166
0.11743149,0.8795777,0.07639681,1.0,0.12722176
0.117397144,0.8797547,0.07753706,1.0,0.12667973
0.11823678,0.8802635,0.07867731,1.0,0.12610225
0.11954036,0.88015497,0.07981756,1.0,0.12625661
0.12161626,0.8808233,0.08095781,1.0,0.12592137
0.12313941,0.88167286,0.08209806,1.0,0.12524259
0.12450573,0.8825938,0.08323831,1.0,0.12444763
0.12714472,0.88375026,0.08437856,1.0,0.12386665
0.12775436,0.88404065,0.085518815,1.0,0.12341155
0.12721436,0.8834744,0.08665907,1.0,0.123381294
0.12591699,0.8830648,0.08779932,1.0,0.12299104
0.12695885,0.88376015,0.08893957,1.0,0.1222995
0.12451449,0.8833089,0.090079814,1.0,0.12166578
0.11824784,0.88050044,0.091220066,1.0,0.12251794
0.111818835,0.875836,0.09236032,1.0,0.12567948
0.11138569,0.8755403,0.09350057,1.0,0.12573817
0.11104578,0.87540305,0.09464082,1.0,0.12567228
0.11074212,0.87529194,0.09578107,1.0,0.12560228
0.110484004,0.8752399,0.096921325,1.0,0.12549512
0.110048294,0.87508243,0.09806158,1.0,0.12549135
0.109501004,0.8741331,0.09920182,1.0,0.12628755
0.10873525,0.8724069,0.10034207,1.0,0.12786886
0.10791758,0.871072,0.101482324,1.0,0.1290885
0.10746327,0.8696895,0.102622576,1.0,0.13040034
0.10750978,0.86897224,0.10376283,1.0,0.13108133
0.108063206,0.8696155,0.10490308,1.0,0.13042279
0.10877445,0.86958724,0.10604333,1.0,0.13044135
0.10898808,0.86874884,0.10718358,1.0,0.13126355
0.108686015,0.86883193,0.108323835,1.0,0.13116856
0.10815373,0.86785364,0.10946408,1.0,0.13215286
0.10797362,0.8666363,0.11060433,1.0,0.13338967
0.10810605,0.8644024,0.11174458,1.0,0.13564639
0.10752499,0.86079735,0.112884834,1.0,0.1393058
0.10800952,0.86065114,0.114025086,1.0,0.13947865
0.10978852,0.86699206,0.11516534,1.0,0.13311657
0.109642506,0.8682392,0.11630559,1.0,0.13192914
0.10947004,0.8686682,0.11744584,1.0,0.13157377
0.10952276,0.86758965,0.118586086,1.0,0.13272017
0.10941154,0.866931,0.11972634,1.0,0.13346815
0.10873157,0.8642797,0.12086659,1.0,0.13626175
0.108450264,0.864953,0.12200684,1.0,0.13572575
0.108187675,0.86677593,0.12314709,1.0,0.1340613
0.10790712,0.86759865,0.124287345,1.0,0.13341075
0.1082702,0.86719245,0.12542759,1.0,0.13391125
0.10893279,0.86835915,0.12656784,1.0,0.13281682
0.10946894,0.8703513,0.12770809,1.0,0.13092536
0.1097815,0.8719765,0.12884834,1.0,0.12943555
0.110088795,0.87484103,0.1299886,1.0,0.1267311
0.110530645,0.87507063,0.13112885,1.0,0.12661608
0.11106244,0.8754851,0.1322691,1.0,0.12630786
0.111843616,0.876119,0.13340935,1.0,0.1257441
0.110888764,0.87543035,0.1345496,1.0,0.12679683
0.11148363,0.87586576,0.13568985,1.0,0.12647234
0.1124188,0.87635976,0.1368301,1.0,0.12602706
0.11407031,0.87740093,0.13797036,1.0,0.124906935
0.1163632,0.87892026,0.13911061,1.0,0.12319801
0.119564295,0.8812242,0.14025086,1.0,0.12056377
0.12290004,0.88301164,0.14139111,1.0,0.11844069
0.1309452,0.8855017,0.14253135,1.0,0.11508303
0.13967459,0.8876917,0.1436716,1.0,0.112379424
0.14854279,0.8898031,0.14481185,1.0,0.110260025
0.17500529,0.89269596,0.1459521,1.0,0.11116764
0.2060982,0.89446956,0.14709236,1.0,0.12090642
0.21105632,0.89456624,0.14823261,1.0,0.12273181
0.19025068,0.89375484,0.14937286,1.0,0.113837734
0.20134091,0.8941807,0.15051311,1.0,0.1173933
0.20650107,0.89447063,0.15165336,1.0,0.11893157
0.21846828,0.89466524,0.15279362,1.0,0.12413127
0.23846309,0.89467746,0.15393387,1.0,0.13504824
0.25243092,0.8946765,0.15507412,1.0,0.14342728
0.26188552,0.89474374,0.15621437,1.0,0.1491485
0.27237552,0.89480597,0.15735462,1.0,0.15587044
0.27137542,0.8949363,0.15849487,1.0,0.15420893
0.27294523,0.8948496,0.15963513,1.0,0.15458262
0.276882,0.89477056,0.16077536,1.0,0.15669711
0.28903857,0.89442295,0.16191562,1.0,0.16524757
0.29360846,0.89434177,0.16305587,1.0,0.1679513
0.29369664,0.89417183,0.16419612,1.0,0.1672423
0.28442493,0.89419776,0.16533637,1.0,0.15929909
0.2695775,0.8940805,0.16647662,1.0,0.14781316
0.2533317,0.8937927,0.16761687,1.0,0.13648085
0.24415086,0.8932307,0.16875713,1.0,0.1307054
0.22269148,0.8925885,0.16989738,1.0,0.119684786
0.2273663,0.8918901,0.17103763,1.0,0.12190434
0.25055313,0.89238924,0.17217788,1.0,0.13312684
0.24595328,0.8926114,0.17331813,1.0,0.12964636
0.24745062,0.89243895,0.17445838,1.0,0.12998942
0.26090264,0.89124125,0.17559864,1.0,0.1382217
0.270113,0.8865658,0.17673889,1.0,0.14692189
0.27512866,0.8772401,0.17787914,1.0,0.15661244
0.2672478,0.8645211,0.17901939,1.0,0.16167495
0.26180184,0.8755726,0.18015963,1.0,0.14882077
0.24627295,0.8777923,0.18129988,1.0,0.13840601
0.23561165,0.86899894,0.18244013,1.0,0.14138064
0.25086725,0.86395615,0.18358038,1.0,0.15177433
0.26661167,0.8719787,0.18472064,1.0,0.15197235
0.2685613,0.8657461,0.18586089,1.0,0.15768155
0.26682645,0.8781903,0.18700114,1.0,0.14563547
0.26021028,0.8772355,0.18814139,1.0,0.14235538
0.25438762,0.86566573,0.18928164,1.0,0.14927988
0.23760702,0.8165297,0.1904219,1.0,0.18944073
0.2794745,0.8734061,0.19156215,1.0,0.15412526
0.27108693,0.8346433,0.1927024,1.0,0.18299447
0.26862073,0.82558966,0.19384265,1.0,0.18976493
0.25680274,0.78442746,0.1949829,1.0,0.22426148
0.20883404,0.6920943,0.19612315,1.0,0.30816793
0.107666954,0.47340134,0.1972634,1.0,0.53416634
0.07851942,0.37675261,0.19840364,1.0,0.63467276
0.06704563,0.3440567,0.1995439,1.0,0.6691916
0.060348257,0.32043806,0.20068415,1.0,0.693901
0.05467388,0.30849946,0.2018244,1.0,0.7069839
0.047790676,0.28479216,0.20296465,1.0,0.7318478
0.047804758,0.26749063,0.2041049,1.0,0.7489992
0.048969716,0.25465554,0.20524515,1.0,0.76155126
0.05088018,0.24238877,0.2063854,1.0,0.77340585
0.052066326,0.23355302,0.20752566,1.0,0.782054
0.052577168,0.23508596,0.2086659,1.0,0.7806774
0.053380594,0.2356987,0.20980616,1.0,0.78014445
0.054102346,0.23497494,0.21094641,1.0,0.78093755
0.05484329,0.22879162,0.21208666,1.0,0.7870755
0.05543597,0.22628394,0.21322691,1.0,0.78964204
0.055785447,0.22003883,0.21436717,1.0,0.79591936
0.055957332,0.2251949,0.21550742,1.0,0.79106206
0.05594018,0.23295325,0.21664767,1.0,0.78370124
0.055705786,0.24088493,0.2177879,1.0,0.77622575
0.055424586,0.23238006,0.21892816,1.0,0.78484
0.055135876,0.22911875,0.22006841,1.0,0.78832775
0.054868296,0.2233792,0.22120866,1.0,0.7942349
0.054588452,0.22322387,0.22234891,1.0,0.7946853
0.05415155,0.23037906,0.22348917,1.0,0.7880302
0.053964972,0.23540697,0.22462942,1.0,0.78340846
0.05403006,0.22663157,0.22576967,1.0,0.7922078
0.05443582,0.21939607,0.22690992,1.0,0.79943097
0.054816246,0.21804911,0.22805017,1.0,0.80091023
0.055443585,0.21643996,0.22919042,1.0,0.8025922
0.054046914,0.21963151,0.23033068,1.0,0.80003184
0.053652138,0.22267726,0.23147093,1.0,0.7974022
