epoch,train_loss,val_loss
1,0.18724130984324044,0.17244718643655077
2,0.16860409637604604,0.15591005159938484
3,0.16722822045126268,0.1525166296468438
4,0.1667415792055329,0.15806029006598887
5,0.16637403849390148,0.16270526358607842
6,0.1660962802514244,0.16606674182073802
7,0.16568262805199357,0.15522816054829544
8,0.16573805057621158,0.1463863783264416
9,0.16576465696912368,0.15073228858024787
10,0.165541105665111,0.157659329593928
11,0.16557080055695297,0.15566052949599163
12,0.16546896378355447,0.14496696867008754
13,0.1655180711964664,0.1555943641285137
14,0.16539909878246312,0.15883349572609917
15,0.16547629623336824,0.15678131838923917
16,0.16547080928974275,0.1427192991876005
17,0.16544204010779892,0.15444597452612382
18,0.16530472680413325,0.16310331140093384
19,0.16553563107381702,0.14999824162565958
20,0.16530187509592453,0.15696850805568355
21,0.16534100959264802,0.15625742858872219
22,0.16537030964613156,0.15430091646681532
23,0.16534672211779913,0.15571185146760003
24,0.16548512501586063,0.1594106074096052
25,0.1653332584844304,0.15826558600278148
26,0.16535881750626952,0.15812155404436354
27,0.16522885514860006,0.15610686520344455
28,0.16528623573548687,0.14916900069534458
29,0.16533687976551237,0.16139634886559945
30,0.16524294362494085,0.14855921742954492
31,0.16538385039068684,0.15631283121266817
32,0.1652778179972241,0.1519657263602255
33,0.16530075357450835,0.15368280225235148
34,0.16525116508716037,0.1537884538843295
35,0.1653171167460261,0.15253294996370784
36,0.1652916560056055,0.1463013561392513
37,0.16527834060021487,0.16193271605614473
38,0.16527948967403563,0.15875749202021971
39,0.16534032006352922,0.1525413129805239
40,0.1652297965877261,0.15719981043731163
41,0.16533356100748986,0.15517795355140843
42,0.1653394813369884,0.1524122449601059
43,0.16533944852535043,0.16181964359257855
44,0.16527622513216536,0.15463106515475802
45,0.16528583710013964,0.15532093978951783
46,0.1653388490696915,0.1573877764569199
47,0.16529487342038235,0.155927273823025
48,0.16526844328045684,0.15329031193085774
49,0.16532892121244944,0.14983292190567965
50,0.16528915416971393,0.1527836202029039
51,0.16536369550984284,0.1598023419036848
52,0.16525604258985435,0.15862287607623768
53,0.16531192116877613,0.16137391267500964
54,0.16528828345152316,0.15458314318029953
55,0.16529953964488814,0.1554384583970515
56,0.16522104857203176,0.15245072378348792
57,0.16532901009430115,0.1557930890530721
58,0.1653370703379938,0.1524113521166479
59,0.16526394763365126,0.1580179183608944
60,0.1652183493492758,0.15540644075981405
61,0.16531592534789874,0.15525126398569356
62,0.16530034215865855,0.1510910443788351
63,0.16530352207615176,0.15629407304983872
64,0.16535479324753932,0.15444999482742575
65,0.1653503450550145,0.15855641044636318
66,0.16526263516813347,0.15176300995038533
67,0.16530691824831203,0.1607995162816295
68,0.16532656514053262,0.163449124914589
69,0.1652497297809776,0.15395659933363176
70,0.1653207711861301,0.1548707060555866
71,0.16526407946590874,0.1551806780647933
72,0.16528297700220151,0.15564472701447168
73,0.16527478972499884,0.15888236385765145
74,0.16529755703913032,0.15503347106611154
75,0.16529697341772237,0.15459651237416994
76,0.16529553503759445,0.15447211670747596
77,0.16531192124148442,0.1551629889203312
78,0.16525543823850353,0.16465143779415992
79,0.16526406164833704,0.15508557992032687
80,0.1652448464212265,0.1585553291658596
81,0.16521847544161727,0.1565325592039736
82,0.16528751753830076,0.1581733474151393
83,0.16529672715876542,0.15146851454309998
84,0.1653258836901133,0.15832834148343006
85,0.16529270990830702,0.15409544568795425
86,0.16526749378282807,0.15864134125398183
87,0.16527353575734402,0.15154312012553856
88,0.16541817591632405,0.15135860941597729
89,0.16531201148459698,0.15939015672543821
90,0.16530183699273843,0.15276989921900797
91,0.16531120344903547,0.1551254949597425
92,0.16528497638741815,0.155395204537883
93,0.16533625758043244,0.14529446271216506
94,0.16535569983111645,0.15327915799852349
95,0.16527461909074775,0.15641957412145646
96,0.16537641185139149,0.15593670633803114
97,0.1653056451624149,0.15877325910148551
98,0.16527554194886498,0.15271727412885758
99,0.1652979958296533,0.16212014648696818
100,0.1652749563926085,0.15048711918867552
