epoch,train_loss,val_loss
1,0.3156442931144244,0.2079111234499858
2,0.21393481339636786,0.14513879269361496
3,0.1744140978675306,0.1090904799504922
4,0.13988725568318558,0.0770743189809414
5,0.11530180247772277,0.05966277843197951
6,0.09759111101652647,0.04654809639144402
7,0.08397634321482808,0.03800374162025177
8,0.07306600004355535,0.03947179023033151
9,0.06474688002933558,0.030954609911602277
10,0.06187056629505967,0.03733152580053474
11,0.05293604213774046,0.03031949057745246
12,0.05041351729623519,0.019511311780661345
13,0.046633179074731364,0.01936681732499542
14,0.04488316076296315,0.018829598019902524
15,0.041538763835789035,0.017654152963167198
16,0.04131382395481241,0.0277793721582454
17,0.037937496228029936,0.016806322042472087
18,0.036582568329351334,0.015674073875953373
19,0.035793436646698644,0.012147369579626964
20,0.032346004452210524,0.009289662890995923
21,0.032889607760175785,0.013642471274719216
22,0.03805227541125105,0.012974839173973752
23,0.02972581414678764,0.00843522110237525
24,0.032775332968415255,0.013858724161624335
25,0.0315495997627787,0.012237373032034017
26,0.030526301786501148,0.010364875457106302
27,0.027834203741476136,0.010927083239389153
28,0.029251473671719628,0.018006611248263374
29,0.027480382410517895,0.011746925346624967
30,0.02760033541919777,0.013086240398339354
31,0.027225681242164946,0.009220068257910987
32,0.023820245601434448,0.00869381070907156
33,0.02617967325146619,0.010392505818834672
34,0.027615951463105824,0.007294459505758893
35,0.0267085467121843,0.009330285193685155
36,0.025281163824312093,0.008649579517973157
37,0.023789963020451506,0.010274086147546768
38,0.027942473853170002,0.00895205525179895
39,0.023298722617723422,0.009440805982404318
40,0.02604040175439192,0.011181142234888215
41,0.02595062478289838,0.013020505107795963
42,0.025796830446634746,0.010529641917226119
43,0.02335449306180686,0.008769515086896718
44,0.023063821540231413,0.007558988778887747
45,0.022561201736805293,0.012423307231913965
46,0.02577264888943309,0.01378041092091455
47,0.025190126301537934,0.012735396874352144
48,0.021824140682203858,0.008594259476432433
49,0.02275851889407208,0.00930023794241536
50,0.020143625657481762,0.006206656828558503
51,0.02544191167677508,0.007461763179610268
52,0.023005830205542182,0.006204677190488348
53,0.021820354379160176,0.0074179894828165956
54,0.01899709812407468,0.0065847844637643834
55,0.02406468014146352,0.0050611337131928075
56,0.022290161250045508,0.011076030769170476
57,0.022642888215219786,0.006276319721319641
58,0.022000511875993695,0.0053224978619255126
59,0.0215037684981521,0.006217033105293432
60,0.020814574699088022,0.004728400323074311
61,0.021908240998040302,0.009739585220813751
62,0.021825158522669374,0.009892978741285892
63,0.022084377130458938,0.007355369475240318
64,0.020659809282410208,0.0063701405351121836
65,0.018043878112131588,0.005237430235585914
66,0.020202922694068846,0.006465971841512678
67,0.019475128091575297,0.007219700930783382
68,0.018994354729389956,0.005264339337232881
69,0.02023895355361447,0.006057842240597193
70,0.02229993849923582,0.006773763457134079
71,0.020562806303812985,0.009508860172130741
72,0.0181985330960617,0.0075608083190253144
73,0.018039706837514352,0.006735862958101699
74,0.019254822002363142,0.0054168673456073384
75,0.018594109812697063,0.0050489668322440525
76,0.017790990604942453,0.007343364736208549
77,0.01785127471005964,0.006505242289187243
78,0.01833761328663331,0.004938980430149688
79,0.020592834685610444,0.007104178944316048
80,0.018698614458763474,0.004580142325721681
81,0.016876714118813172,0.006909302350742599
82,0.019069246485809592,0.004356074276774262
83,0.0175854946592877,0.005021964334166394
84,0.01808381000588048,0.007577238080557436
85,0.01878096818163082,0.005685836410311122
86,0.017182543968895465,0.006457531654562514
87,0.017471464153191455,0.005788040678733244
88,0.01810775742438728,0.004632170477774567
89,0.015737102622665287,0.006746318728591387
90,0.01909716387800576,0.007799295157803079
91,0.016813103981632296,0.004715678738788343
92,0.018420617290048683,0.007475214484237278
93,0.017618769261027522,0.006891221246825388
94,0.016739663178847227,0.00445457836254858
95,0.016475639658033926,0.004469601800127958
96,0.016329169799561366,0.007059743310002467
97,0.01356052819995175,0.00787159369345038
98,0.017641229753874103,0.00984180232626386
99,0.018661556939596917,0.00394443402854869
100,0.017876540266214536,0.0035794432713793446
101,0.015842234003122905,0.006080524530261755
102,0.01562776568713808,0.005797067186974276
103,0.015257072552238203,0.006584928756078275
104,0.018355385597982995,0.006473335415089073
105,0.016506206150356906,0.00681690567244704
106,0.01561601033597315,0.004016827850136906
107,0.015451531190257174,0.004602230489791299
108,0.015492106808858383,0.0028571774690555264
109,0.01483978773405484,0.005483020316415395
110,0.014281765618349181,0.004623927941653305
111,0.015790707850458215,0.0036796302660010182
112,0.01665739797362045,0.004851054444980736
113,0.017069481036549223,0.004488542152103037
114,0.016202229889114673,0.00506474643211382
115,0.016236231184319966,0.006857718822385113
116,0.014658500739331271,0.003220281344301139
117,0.014794162441222912,0.004412820889578702
118,0.014513839992252364,0.004091058409987734
119,0.012848852893994721,0.003910433953233923
120,0.013330879207423811,0.0032698193681426346
121,0.01477037781641994,0.0044780797459400045
122,0.014451964165452146,0.008261217681977611
123,0.01842964437866796,0.007293696130196063
124,0.0166838045864408,0.003942475063153184
125,0.014143999722793659,0.004415460768191574
126,0.013980785635514902,0.0032783662049601283
127,0.01555954876160669,0.0035762199012634274
128,0.014283864442703737,0.0055293753976002336
129,0.01387122299630857,0.005071992291889798
130,0.013119613181117833,0.006100291605644788
131,0.0145540176964901,0.004187512310006871
132,0.015360795989118773,0.010088458303541232
133,0.014771531365653722,0.0038727835881917807
134,0.01580188506275455,0.004619042832368555
135,0.014492026079367027,0.005385669454251631
136,0.01312436518909049,0.004448891684520417
137,0.012931818613135294,0.003489473118231847
138,0.011610734332056434,0.0039936128932123
139,0.014650264564674317,0.005388335060650626
140,0.012164387811810291,0.0028550108411134435
141,0.01253017682498148,0.004516061699877565
142,0.01302655776703251,0.00930026157024818
143,0.014112828289521784,0.0038020946264553527
144,0.012632167947525528,0.003175867685618309
145,0.01234942308901278,0.003082631720015063
146,0.012041430005097184,0.0032190129187746118
147,0.014055306133900618,0.003822623210278555
148,0.013063761072149327,0.0038729745473784325
149,0.011964667941732654,0.0027847015970529844
150,0.011929008136416936,0.0032005449309228705
151,0.012414213521924828,0.005841917358338833
152,0.014621118934632376,0.00635677042345588
153,0.012380052251686943,0.0035530156321608676
154,0.012136208558015386,0.004195090878056362
155,0.01215995625970732,0.0035222416537670563
156,0.011564288190775983,0.0033933522197632836
157,0.012557526975030212,0.004383300896733999
158,0.011802792371267981,0.005561830896812563
159,0.011907894477440879,0.0036648339345657197
160,0.011234771079860569,0.004894996254454152
161,0.011237811413284796,0.003221329077720069
162,0.011870139114193084,0.003191430873882312
163,0.011796399069065598,0.0031407138583465265
164,0.01253607485502642,0.0031433478445531083
165,0.010551723474031438,0.003858675539959222
166,0.011151733010295848,0.0023962123198613813
167,0.010766165896407786,0.002213712396601645
168,0.010845422008586183,0.005093148027439243
169,0.0116808038335837,0.003221023521081616
170,0.010345364704639193,0.0032882049317077664
171,0.011289473729262459,0.0037759336141439583
172,0.01234330530266033,0.003864757913666276
173,0.012350057444438851,0.003571832955528337
174,0.010609939257152359,0.0022406492095727185
175,0.010058811839808283,0.003369752371397156
176,0.010757149272506924,0.0033026496037984123
177,0.011729085071886882,0.0025261680353791094
