epoch,train_loss,val_loss
1,0.37249367813359197,0.2608363672214396
2,0.2829261406424538,0.2576812257369359
3,0.2534589861852551,0.220722625652949
4,0.2112015027491036,0.19650393154691248
5,0.17439571980437543,0.16575287362816288
6,0.13608126409722668,0.10173948021496043
7,0.11001314054247481,0.08269184842413548
8,0.09377455870939776,0.0807114139053167
9,0.0836046984809736,0.07347195646634289
10,0.07962675492643051,0.07315195059659434
11,0.07757854274000697,0.07575744514664014
12,0.07084193175060177,0.06091465077856008
13,0.06884525829243444,0.05835642786148716
14,0.0691958762042303,0.05480892395637199
15,0.06175140726912435,0.05529850078564064
16,0.062461767508613215,0.05378117149367052
17,0.05755807487448596,0.0539669095008981
18,0.05613541170437771,0.04589925030721169
19,0.05426957681325586,0.046811580694481436
20,0.05336034260296894,0.04295276255145961
21,0.05376772480829988,0.04709805226793476
22,0.051652193945996905,0.04439977983779767
23,0.04898455392338931,0.04741302019386899
24,0.049385880969948,0.05259449553548121
25,0.046620835781906525,0.038481042957773395
26,0.0484896896359248,0.040829237477452145
27,0.047418052383992104,0.03885780691223986
28,0.044385620978622954,0.042232608422636986
29,0.04383261882184498,0.0322227512723675
30,0.04270159619471246,0.036029582076212936
31,0.042751949499635136,0.03180628313737757
32,0.039154858987210925,0.03810134062580034
33,0.04117733641312672,0.03571458153572737
34,0.04241755569907155,0.032377974349347985
35,0.04101475989544374,0.04561910414885657
36,0.039123810001762745,0.034644396537367034
37,0.038204561862785535,0.02987822784366561
38,0.0365853876122702,0.03228150492570564
39,0.035685101144723765,0.03238984978958672
40,0.035588166728435955,0.034702263516830464
41,0.036187265124481005,0.025465982947863786
42,0.03446574704679429,0.03232895688829469
43,0.03371748249545176,0.025615731290742464
44,0.032219794591492656,0.023777242713406973
45,0.03410463691948945,0.03107133500424086
46,0.03215550867556896,0.025063446576834892
47,0.030949361745947986,0.02828859746017877
48,0.030182696342310935,0.022237203430895712
49,0.031753137435196574,0.026422262045682644
50,0.0308718119170601,0.02368144548552878
51,0.02996499020308481,0.01998487366911243
52,0.02897139911176033,0.02066495718763155
53,0.028078077327274627,0.022655086244876478
54,0.028328380281973747,0.022324422739592252
55,0.027514311354354497,0.027245950072492454
56,0.029839266468047375,0.028684545673576055
57,0.02801840696455756,0.02527567156243558
58,0.025857441102015488,0.025196541685099695
59,0.026438086705217714,0.022778027745730737
60,0.026015432245276453,0.01620772760361433
61,0.025235272030912193,0.023611649286513235
62,0.02574753049103653,0.02256964541533414
63,0.025920114169518154,0.022427499878640268
64,0.02324030485965008,0.01778644792662532
65,0.023842630582000514,0.014835124031877985
66,0.02318531942313613,0.02231189979276821
67,0.023152829882538518,0.015488522748152414
68,0.024161987842466585,0.01621457402064812
69,0.024885892185353045,0.01736109625255945
70,0.022736878995397333,0.02206743782495751
71,0.023170856846044145,0.019803000687091957
72,0.022191192555841097,0.016536421964273733
73,0.022043718960625014,0.01916944348782885
74,0.021924123300034355,0.017983567553992365
75,0.02079702451611626,0.018980757716824028
76,0.021168455082591662,0.01577704534957222
77,0.0206088123261524,0.018632882913830234
78,0.02028663809584007,0.01780496019066549
79,0.019537424654622604,0.018278883258793868
80,0.020594755822559468,0.021173208915427618
81,0.021728356661019372,0.01582766508720085
82,0.020083018034966284,0.015897268904190437
83,0.020727474961660206,0.01608743555113381
84,0.019065379743853396,0.017547565384530554
85,0.019882825392875735,0.018362947429219883
86,0.0191869918049101,0.014971405267715454
87,0.019551161836782193,0.015941241007371276
88,0.017357556576395285,0.015110931030529387
89,0.01821196968856845,0.014119820157979048
90,0.018249229049003862,0.013348645786298257
91,0.01810322454140197,0.012763482189792045
92,0.017654410410295963,0.01229094494791592
93,0.018503260621758878,0.01930322819480709
94,0.017702743679363715,0.015515097800423117
95,0.018055458071319946,0.013226951235065273
96,0.016644980761237993,0.014303670830878556
97,0.017289024360511638,0.013668402298992756
98,0.016743632196413626,0.014131501317024231
99,0.017315835170841145,0.014413370769105706
100,0.017935353192201568,0.016825543533937604
101,0.017837001631657284,0.015705106487753345
